date,level,1day,7day,1month
2013-11-18,-211.395,1.505,1.485,1.34
2013-11-17,-211.39,1.5,1.48,1.33
2013-11-16,-211.385,1.5,1.475,1.325
2013-11-15,-211.385,1.495,1.47,1.32
2013-11-14,-211.38,1.495,1.47,1.315
2013-11-13,-211.38,1.49,1.465,1.31
2013-11-12,-211.375,1.485,1.46,1.305
2013-11-11,-211.37,1.48,1.455,1.3
2013-11-10,-211.365,1.475,1.445,1.295
2013-11-09,-211.36,1.47,1.435,1.285
2013-11-08,-211.355,1.47,1.435,1.275
2013-11-07,-211.355,1.465,1.43,1.265
2013-11-06,-211.35,1.46,1.425,1.255
2013-11-05,-211.345,1.455,1.42,1.24
2013-11-04,-211.34,1.445,1.415,1.23
2013-11-03,-211.33,1.435,1.405,1.215
2013-11-02,-211.32,1.435,1.395,1.205
2013-11-01,-211.32,1.43,1.385,1.195
2013-10-31,-211.315,1.425,1.375,1.18
2013-10-30,-211.31,1.42,1.37,1.18
2013-10-29,-211.305,1.415,1.365,1.17
2013-10-28,-211.3,1.405,1.36,1.155
2013-10-27,-211.29,1.395,1.355,1.15
2013-10-26,-211.28,1.385,1.35,1.145
2013-10-25,-211.27,1.375,1.34,1.135
2013-10-24,-211.26,1.37,1.33,1.125
2013-10-23,-211.255,1.365,1.325,1.12
2013-10-22,-211.25,1.36,1.32,1.115
2013-10-21,-211.245,1.355,1.315,1.105
2013-10-20,-211.24,1.35,1.31,1.1
2013-10-19,-211.235,1.34,1.305,1.095
2013-10-18,-211.225,1.33,1.3,1.09
2013-10-17,-211.215,1.325,1.295,1.085
2013-10-16,-211.21,1.32,1.285,1.08
2013-10-15,-211.205,1.315,1.275,1.075
2013-10-14,-211.2,1.31,1.265,1.065
2013-10-13,-211.195,1.305,1.255,1.055
2013-10-12,-211.19,1.3,1.24,1.05
2013-10-11,-211.185,1.295,1.23,1.045
2013-10-10,-211.18,1.285,1.215,1.035
2013-10-09,-211.17,1.275,1.205,1.02
2013-10-08,-211.16,1.265,1.195,1.005
2013-10-07,-211.15,1.255,1.18,0.99
2013-10-06,-211.14,1.24,1.17,0.975
2013-10-05,-211.125,1.23,1.155,0.965
2013-10-04,-211.115,1.215,1.15,0.96
2013-10-03,-211.1,1.205,1.145,0.955
2013-10-02,-211.09,1.195,1.135,0.95
2013-10-01,-211.08,1.18,1.125,0.945
2013-09-30,-211.065,1.17,1.12,0.925
2013-09-29,-211.055,1.155,1.115,0.92
2013-09-28,-211.04,1.15,1.105,0.915
2013-09-27,-211.035,1.145,1.1,0.91
2013-09-26,-211.03,1.135,1.095,0.905
2013-09-25,-211.02,1.125,1.09,0.9
2013-09-24,-211.01,1.12,1.085,0.89
2013-09-23,-211.005,1.115,1.08,0.875
2013-09-22,-211.0,1.105,1.075,0.86
2013-09-21,-210.99,1.1,1.065,0.85
2013-09-20,-210.985,1.095,1.055,0.84
2013-09-19,-210.98,1.09,1.05,0.825
2013-09-18,-210.975,1.085,1.045,0.81
2013-09-17,-210.97,1.08,1.035,0.795
2013-09-16,-210.965,1.075,1.02,0.78
2013-09-15,-210.96,1.065,1.005,0.765
2013-09-14,-210.95,1.055,0.99,0.76
2013-09-13,-210.94,1.05,0.975,0.755
2013-09-12,-210.935,1.045,0.965,0.75
2013-09-11,-210.93,1.035,0.96,0.745
2013-09-10,-210.92,1.02,0.955,0.74
2013-09-09,-210.905,1.005,0.95,0.73
2013-09-08,-210.89,0.99,0.945,0.72
2013-09-07,-210.875,0.975,0.935,0.715
2013-09-06,-210.86,0.965,0.925,0.71
2013-09-05,-210.85,0.96,0.92,0.705
2013-09-04,-210.845,0.955,0.915,0.7
2013-09-03,-210.84,0.95,0.91,0.685
2013-09-02,-210.835,0.945,0.905,0.67
2013-09-01,-210.83,0.935,0.9,0.655
2013-08-31,-210.82,0.925,0.89,0.64
2013-08-30,-210.81,0.92,0.875,0.625
2013-08-29,-210.805,0.915,0.86,0.61
2013-08-28,-210.8,0.91,0.85,0.595
2013-08-27,-210.795,0.905,0.84,0.585
2013-08-26,-210.79,0.9,0.825,0.575
2013-08-25,-210.785,0.89,0.81,0.565
2013-08-24,-210.775,0.875,0.795,0.555
2013-08-23,-210.76,0.86,0.78,0.545
2013-08-22,-210.745,0.85,0.765,0.535
2013-08-21,-210.735,0.84,0.76,0.525
2013-08-20,-210.725,0.825,0.755,0.515
2013-08-19,-210.71,0.81,0.75,0.51
2013-08-18,-210.695,0.795,0.745,0.505
2013-08-17,-210.68,0.78,0.74,0.495
2013-08-16,-210.665,0.765,0.73,0.485
2013-08-15,-210.65,0.76,0.72,0.48
2013-08-14,-210.645,0.755,0.715,0.475
2013-08-13,-210.64,0.75,0.71,0.465
2013-08-12,-210.635,0.745,0.705,0.45
2013-08-11,-210.63,0.74,0.7,0.435
2013-08-10,-210.625,0.73,0.685,0.425
2013-08-09,-210.615,0.72,0.67,0.41
2013-08-08,-210.605,0.715,0.655,0.4
2013-08-07,-210.6,0.71,0.64,0.385
2013-08-06,-210.595,0.705,0.625,0.37
2013-08-05,-210.59,0.7,0.61,0.355
2013-08-04,-210.585,0.685,0.595,0.345
2013-08-03,-210.57,0.67,0.585,0.335
2013-08-02,-210.555,0.655,0.575,0.325
2013-08-01,-210.54,0.64,0.565,0.315
2013-07-31,-210.525,0.625,0.555,0.31
2013-07-30,-210.51,0.61,0.545,0.31
2013-07-29,-210.495,0.595,0.535,0.305
2013-07-28,-210.48,0.585,0.525,0.295
2013-07-27,-210.47,0.575,0.515,0.29
2013-07-26,-210.46,0.565,0.51,0.285
2013-07-25,-210.45,0.555,0.505,0.28
2013-07-24,-210.44,0.545,0.495,0.275
2013-07-23,-210.43,0.535,0.485,0.265
2013-07-22,-210.42,0.525,0.48,0.255
2013-07-21,-210.41,0.515,0.475,0.245
2013-07-20,-210.4,0.51,0.465,0.235
2013-07-19,-210.395,0.505,0.45,0.23
2013-07-18,-210.39,0.495,0.435,0.225
2013-07-17,-210.38,0.485,0.425,0.215
2013-07-16,-210.37,0.48,0.41,0.205
2013-07-15,-210.365,0.475,0.4,0.195
2013-07-14,-210.36,0.465,0.385,0.185
2013-07-13,-210.35,0.45,0.37,0.18
2013-07-12,-210.335,0.435,0.355,0.175
2013-07-11,-210.32,0.425,0.345,0.17
2013-07-10,-210.31,0.41,0.335,0.165
2013-07-09,-210.295,0.4,0.325,0.16
2013-07-08,-210.285,0.385,0.315,0.15
2013-07-07,-210.27,0.37,0.31,0.14
2013-07-06,-210.255,0.355,0.305,0.135
2013-07-05,-210.24,0.345,0.295,0.13
2013-07-04,-210.23,0.335,0.29,0.125
2013-07-03,-210.22,0.325,0.285,0.12
2013-07-02,-210.21,0.315,0.28,0.115
2013-07-01,-210.2,0.31,0.275,0.105
2013-06-30,-210.195,0.305,0.265,0.095
2013-06-29,-210.19,0.295,0.255,0.09
2013-06-28,-210.18,0.29,0.245,0.08
2013-06-27,-210.175,0.285,0.235,0.075
2013-06-26,-210.17,0.28,0.23,0.07
2013-06-25,-210.165,0.275,0.225,0.06
2013-06-24,-210.16,0.265,0.215,0.06
2013-06-23,-210.15,0.255,0.205,0.06
2013-06-22,-210.14,0.245,0.195,0.06
2013-06-21,-210.13,0.235,0.185,0.06
2013-06-20,-210.12,0.23,0.18,0.06
2013-06-19,-210.115,0.225,0.175,0.025
2013-06-18,-210.11,0.215,0.17,0.025
2013-06-17,-210.1,0.205,0.165,0.025
2013-06-16,-210.09,0.195,0.16,0.025
2013-06-15,-210.08,0.185,0.15,0.025
2013-06-14,-210.07,0.18,0.14,0.025
2013-06-13,-210.065,0.175,0.135,0.02
2013-06-12,-210.06,0.17,0.13,0.015
2013-06-11,-210.055,0.165,0.125,0.01
2013-06-10,-210.05,0.16,0.12,0.005
2013-06-09,-210.045,0.15,0.115,0.0
2013-06-08,-210.035,0.14,0.105,0.0
2013-06-07,-210.025,0.135,0.1,-0.005
2013-06-06,-210.02,0.13,0.095,-0.01
2013-06-05,-210.015,0.125,0.09,-0.015
2013-06-04,-210.01,0.12,0.08,-0.025
2013-06-03,-210.005,0.115,0.075,-0.025
2013-06-02,-210.0,0.105,0.07,-0.025
2013-06-01,-209.99,0.1,0.06,-0.025
2013-05-31,-209.985,0.095,0.06,-0.025
2013-05-30,-209.98,0.09,0.06,-0.025
2013-05-29,-209.975,0.08,0.06,-0.025
2013-05-28,-209.965,0.075,0.06,-0.025
2013-05-27,-209.96,0.07,0.06,-0.02
2013-05-26,-209.955,0.06,0.025,-0.015
2013-05-25,-209.945,0.06,0.025,-0.01
2013-05-14,-209.91,0.02,-0.005,0.065
2013-05-13,-209.905,0.015,-0.01,0.06
2013-05-12,-209.9,0.01,-0.015,0.06
2013-05-11,-209.895,0.005,-0.025,0.065
2013-05-10,-209.89,0.0,-0.025,0.065
2013-05-09,-209.885,0.0,-0.025,0.065
2013-05-08,-209.885,-0.005,-0.025,0.065
2013-05-07,-209.88,-0.01,-0.025,0.065
2013-05-06,-209.875,-0.015,-0.025,0.065
2013-05-05,-209.87,-0.025,-0.025,0.06
2013-05-04,-209.86,-0.025,-0.02,0.06
2013-05-03,-209.86,-0.025,-0.015,0.065
2013-05-02,-209.86,-0.025,-0.01,0.065
2013-05-01,-209.86,-0.025,-0.005,0.07
2013-04-30,-209.86,-0.025,0.0,0.08
2013-04-29,-209.86,-0.025,0.005,0.09
2013-04-28,-209.86,-0.02,0.025,0.1
2013-04-27,-209.865,-0.015,0.05,0.105
2013-04-26,-209.87,-0.01,0.05,0.11
2013-04-25,-209.875,-0.005,0.055,0.12
2013-04-24,-209.88,0.0,0.065,0.13
2013-04-23,-209.885,0.005,0.065,0.13
2013-04-22,-209.89,0.025,0.065,0.135
2013-04-21,-209.91,0.05,0.065,0.14
2013-04-20,-209.935,0.05,0.06,0.145
2013-04-19,-209.935,0.055,0.06,0.15
2013-04-18,-209.94,0.065,0.065,0.155
2013-04-17,-209.95,0.065,0.065,0.155
2013-04-16,-209.95,0.065,0.065,0.16
2013-04-15,-209.95,0.065,0.065,0.165
2013-04-14,-209.95,0.06,0.065,0.17
2013-04-13,-209.945,0.06,0.065,0.18
2013-04-12,-209.945,0.065,0.06,0.19
2013-04-11,-209.95,0.065,0.06,0.2
2013-04-10,-209.95,0.065,0.065,0.21
2013-04-09,-209.95,0.065,0.065,0.215
2013-04-08,-209.95,0.065,0.07,0.225
2013-04-07,-209.95,0.065,0.075,0.235
2013-04-06,-209.95,0.06,0.08,0.245
2013-04-05,-209.945,0.06,0.09,0.255
2013-04-04,-209.945,0.065,0.1,0.265
2013-04-03,-209.95,0.065,0.105,0.275
2013-04-02,-209.95,0.07,0.11,0.285
2013-04-01,-209.955,0.075,0.12,0.3
2013-03-31,-209.96,0.08,0.13,0.315
2013-03-30,-209.965,0.09,0.13,0.315
2013-03-29,-209.975,0.1,0.135,0.315
2013-03-28,-209.985,0.105,0.14,0.315
2013-03-27,-209.99,0.11,0.145,0.32
2013-03-26,-209.995,0.12,0.15,0.335
2013-03-25,-210.005,0.13,0.155,0.35
2013-03-24,-210.015,0.13,0.155,0.37
2013-03-23,-210.015,0.135,0.16,0.385
2013-03-22,-210.02,0.14,0.165,0.395
2013-03-21,-210.025,0.145,0.17,0.41
2013-03-20,-210.03,0.15,0.18,0.425
2013-03-19,-210.035,0.155,0.19,0.445
2013-03-18,-210.04,0.155,0.2,0.46
2013-03-17,-210.04,0.16,0.21,0.475
2013-03-16,-210.045,0.165,0.215,0.495
2013-03-15,-210.05,0.17,0.225,0.51
2013-03-14,-210.055,0.18,0.235,0.525
2013-03-13,-210.065,0.19,0.245,0.54
2013-03-12,-210.075,0.2,0.255,0.555
2013-03-11,-210.085,0.21,0.265,0.57
2013-03-10,-210.095,0.215,0.275,0.585
2013-03-09,-210.1,0.225,0.285,0.605
2013-03-08,-210.11,0.235,0.3,0.625
2013-03-07,-210.12,0.245,0.315,0.645
2013-03-06,-210.13,0.255,0.32,0.67
2013-03-05,-210.14,0.265,0.335,0.685
2013-03-04,-210.15,0.275,0.35,0.7
2013-03-03,-210.16,0.285,0.37,0.72
2013-03-02,-210.17,0.3,0.385,0.74
2013-03-01,-210.185,0.315,0.395,0.775
2013-02-28,-210.2,0.32,0.41,0.895
2013-02-27,-210.205,0.335,0.425,0.915
2013-02-26,-210.22,0.35,0.445,0.925
2013-02-25,-210.235,0.37,0.46,0.935
2013-02-24,-210.255,0.385,0.475,0.955
2013-02-23,-210.27,0.395,0.495,0.97
2013-02-22,-210.28,0.41,0.51,0.985
2013-02-21,-210.295,0.425,0.525,1.0
2013-02-20,-210.31,0.445,0.54,1.02
2013-02-19,-210.33,0.46,0.555,1.035
2013-02-18,-210.345,0.475,0.57,1.055
2013-02-17,-210.36,0.495,0.585,1.085
2013-02-16,-210.38,0.51,0.605,1.105
2013-02-15,-210.395,0.525,0.625,1.13
2013-02-14,-210.41,0.54,0.645,1.155
2013-02-13,-210.425,0.555,0.67,1.185
2013-02-12,-210.44,0.57,0.685,1.215
2013-02-11,-210.455,0.585,0.7,1.265
2013-02-10,-210.47,0.605,0.72,1.315
2013-02-09,-210.49,0.625,0.74,1.455
2013-02-08,-210.51,0.645,0.775,1.615
2013-02-07,-210.53,0.67,0.825,1.835
2013-02-06,-210.555,0.685,0.865,1.935
2013-02-05,-210.57,0.7,0.88,1.975
2013-02-04,-210.585,0.72,0.895,1.985
2013-02-03,-210.605,0.74,0.915,2.0
2013-02-02,-210.625,0.775,0.925,2.01
2013-02-01,-210.66,0.825,0.935,2.015
2013-01-31,-210.71,0.865,0.955,2.025
2013-01-30,-210.75,0.88,0.97,2.035
2013-01-29,-210.765,0.895,0.985,2.045
2013-01-28,-210.78,0.915,1.0,2.05
2013-01-27,-210.8,0.925,1.02,2.065
2013-01-26,-210.81,0.935,1.035,2.075
2013-01-25,-210.82,0.955,1.055,2.095
2013-01-24,-210.84,0.97,1.085,2.115
2013-01-23,-210.855,0.985,1.105,2.135
2013-01-22,-210.87,1.0,1.13,2.185
2013-01-21,-210.885,1.02,1.155,2.305
2013-01-20,-210.905,1.035,1.185,2.37
2013-01-19,-210.92,1.055,1.215,2.38
2013-01-18,-210.94,1.085,1.265,2.385
2013-01-17,-210.97,1.105,1.315,2.39
2013-01-16,-210.99,1.13,1.455,2.395
2013-01-15,-211.015,1.155,1.615,2.4
2013-01-14,-211.04,1.185,1.835,2.4
2013-01-13,-211.07,1.215,1.935,2.42
2013-01-12,-211.1,1.265,1.975,2.425
2013-01-11,-211.15,1.315,1.985,2.435
2013-01-10,-211.2,1.455,2.0,2.445
2013-01-09,-211.34,1.615,2.01,2.455
2013-01-08,-211.5,1.835,2.015,2.47
2013-01-07,-211.72,1.935,2.025,2.485
2013-01-06,-211.82,1.975,2.035,2.5
2013-01-05,-211.86,1.985,2.045,2.5
2013-01-04,-211.87,2.0,2.05,2.515
2013-01-03,-211.885,2.01,2.065,2.515
2013-01-02,-211.895,2.015,2.075,2.515
2013-01-01,-211.9,2.025,2.095,2.515
2012-12-31,-211.91,2.035,2.115,2.515
2012-12-30,-211.92,2.045,2.135,2.515
2012-12-29,-211.93,2.05,2.185,2.51
2012-12-28,-211.935,2.065,2.305,2.51
2012-12-27,-211.95,2.075,2.37,2.51
2012-12-26,-211.96,2.095,2.38,2.515
2012-12-25,-211.98,2.115,2.385,2.515
2012-12-24,-212.0,2.135,2.39,2.515
2012-12-23,-212.02,2.185,2.395,2.52
2012-12-22,-212.07,2.305,2.4,2.525
2012-12-21,-212.19,2.37,2.4,2.525
2012-12-20,-212.255,2.38,2.42,2.525
2012-12-19,-212.265,2.385,2.425,2.52
2012-12-18,-212.27,2.39,2.435,2.515
2012-12-17,-212.275,2.395,2.445,2.515
2012-12-16,-212.28,2.4,2.455,2.515
2012-12-15,-212.285,2.4,2.47,2.515
2012-12-14,-212.285,2.42,2.485,2.515
2012-12-13,-212.305,2.425,2.5,2.515
2012-12-12,-212.31,2.435,2.5,2.515
2012-12-11,-212.32,2.445,2.515,2.525
2012-12-10,-212.33,2.455,2.515,2.535
2012-12-09,-212.34,2.47,2.515,2.55
2012-12-08,-212.355,2.485,2.515,2.55
2012-12-07,-212.37,2.5,2.515,2.55
2012-12-06,-212.385,2.5,2.51,2.545
2012-12-05,-212.385,2.515,2.51,2.54
2012-12-04,-212.4,2.515,2.51,2.535
2012-12-03,-212.4,2.515,2.515,2.53
2012-12-02,-212.4,2.515,2.515,2.53
2012-12-01,-212.4,2.515,2.515,2.53
2012-11-30,-212.4,2.51,2.52,2.52
2012-11-29,-212.395,2.51,2.525,2.52
2012-11-28,-212.395,2.51,2.525,2.515
2012-11-27,-212.395,2.515,2.525,2.51
2012-11-26,-212.4,2.515,2.52,2.515
2012-11-25,-212.4,2.515,2.515,2.51
2012-11-24,-212.4,2.52,2.515,2.505
2012-11-23,-212.405,2.525,2.515,2.5
2012-11-22,-212.41,2.525,2.515,2.495
2012-11-21,-212.41,2.525,2.515,2.495
2012-11-20,-212.41,2.52,2.515,2.49
2012-11-19,-212.405,2.515,2.515,2.485
2012-11-18,-212.4,2.515,2.525,2.48
2012-11-17,-212.4,2.515,2.535,2.48
2012-11-16,-212.4,2.515,2.55,2.48
2012-11-15,-212.4,2.515,2.55,2.475
2012-11-14,-212.4,2.515,2.55,2.475
2012-11-13,-212.4,2.515,2.545,2.47
2012-11-12,-212.4,2.525,2.54,2.465
2012-11-11,-212.41,2.535,2.535,2.465
2012-11-10,-212.42,2.55,2.53,2.465
2012-11-09,-212.435,2.55,2.53,2.46
2012-11-08,-212.435,2.55,2.53,2.455
2012-11-07,-212.435,2.545,2.525,2.45
2012-11-06,-212.43,2.54,2.52,2.445
2012-11-05,-212.425,2.535,2.52,2.435
2012-11-04,-212.42,2.53,2.515,2.43
2012-11-03,-212.415,2.53,2.51,2.425
2012-11-02,-212.415,2.53,2.515,2.42
2012-11-01,-212.415,2.525,2.51,2.415
2012-10-31,-212.41,2.52,2.505,2.405
2012-10-30,-212.405,2.52,2.5,2.405
2012-10-29,-212.405,2.515,2.495,2.4
2012-10-28,-212.4,2.51,2.495,2.395
2012-10-27,-212.395,2.515,2.49,2.395
2012-10-26,-212.4,2.51,2.485,2.395
2012-10-25,-212.395,2.505,2.48,2.38
2012-10-24,-212.39,2.5,2.48,2.38
2012-10-23,-212.385,2.495,2.48,2.375
2012-10-22,-212.38,2.495,2.475,2.365
2012-10-21,-212.38,2.49,2.475,2.355
2012-10-20,-212.375,2.485,2.47,2.35
2012-10-19,-212.37,2.48,2.465,2.345
2012-10-18,-212.365,2.48,2.465,2.335
2012-10-17,-212.365,2.48,2.465,2.325
2012-10-16,-212.365,2.475,2.46,2.32
2012-10-15,-212.36,2.475,2.455,2.31
2012-10-14,-212.36,2.47,2.45,2.3
2012-10-13,-212.355,2.465,2.445,2.29
2012-10-12,-212.35,2.465,2.435,2.285
2012-10-11,-212.35,2.465,2.43,2.275
2012-10-10,-212.35,2.46,2.425,2.27
2012-10-09,-212.345,2.455,2.42,2.265
2012-10-08,-212.34,2.45,2.415,2.255
2012-10-07,-212.335,2.445,2.405,2.245
2012-10-06,-212.33,2.435,2.4,2.235
2012-10-05,-212.32,2.43,2.395,2.23
2012-10-04,-212.315,2.425,2.395,2.225
2012-10-03,-212.31,2.42,2.395,2.22
2012-10-02,-212.305,2.415,2.38,2.215
2012-10-01,-212.3,2.405,2.38,2.205
2012-09-30,-212.29,2.4,2.375,2.175
2012-09-29,-212.285,2.395,2.365,2.165
2012-09-28,-212.28,2.395,2.355,2.155
2012-09-27,-212.28,2.395,2.35,2.15
2012-09-24,-212.265,2.375,2.325,2.12
2012-09-23,-212.26,2.365,2.32,2.105
2012-09-22,-212.25,2.355,2.31,2.1
2012-09-21,-212.24,2.35,2.3,2.095
2012-09-20,-212.235,2.345,2.29,2.09
2012-09-19,-212.23,2.335,2.285,2.085
2012-09-18,-212.22,2.325,2.275,2.07
2012-09-17,-212.21,2.32,2.27,2.055
2012-09-16,-212.205,2.31,2.265,2.045
2012-09-15,-212.195,2.3,2.255,2.035
2012-09-14,-212.185,2.29,2.245,2.025
2012-09-13,-212.175,2.285,2.235,2.02
2012-09-12,-212.17,2.275,2.23,2.015
2012-09-11,-212.16,2.27,2.225,1.995
2012-09-10,-212.155,2.265,2.22,1.985
2012-09-09,-212.15,2.255,2.215,1.975
2012-09-08,-212.14,2.245,2.205,1.97
2012-09-07,-212.13,2.235,2.195,1.965
2012-09-06,-212.12,2.23,2.175,1.955
2012-09-05,-212.115,2.225,2.165,1.94
2012-09-04,-212.11,2.22,2.155,1.93
2012-09-03,-212.105,2.215,2.15,1.92
2012-09-02,-212.1,2.205,2.145,1.91
2012-09-01,-212.09,2.195,2.13,1.905
2012-08-31,-212.08,2.175,2.12,1.9
2012-08-30,-212.06,2.165,2.105,1.895
2012-08-29,-212.05,2.155,2.1,1.885
2012-08-28,-212.04,2.15,2.095,1.865
2012-08-27,-212.035,2.145,2.09,1.855
2012-08-26,-212.03,2.13,2.085,1.85
2012-08-25,-212.015,2.12,2.07,1.84
2012-08-24,-212.005,2.105,2.055,1.83
2012-08-23,-211.99,2.1,2.045,1.82
2012-08-22,-211.985,2.095,2.035,1.805
2012-08-21,-211.98,2.09,2.025,1.795
2012-08-20,-211.975,2.085,2.02,1.785
2012-08-19,-211.97,2.07,2.015,1.78
2012-08-18,-211.955,2.055,1.995,1.775
2012-08-17,-211.94,2.045,1.985,1.77
2012-08-16,-211.93,2.035,1.975,1.765
2012-08-15,-211.92,2.025,1.97,1.755
2012-08-14,-211.91,2.02,1.965,1.745
2012-08-13,-211.905,2.015,1.955,1.735
2012-08-12,-211.9,1.995,1.94,1.725
2012-08-11,-211.88,1.985,1.93,1.72
2012-08-10,-211.87,1.975,1.92,1.715
2012-08-09,-211.86,1.97,1.91,1.705
2012-08-08,-211.855,1.965,1.905,1.695
2012-08-07,-211.85,1.955,1.9,1.685
2012-08-06,-211.84,1.94,1.895,1.675
2012-08-05,-211.825,1.93,1.885,1.665
2012-08-04,-211.815,1.92,1.865,1.655
2012-08-03,-211.805,1.91,1.855,1.645
2012-08-02,-211.795,1.905,1.85,1.635
2012-08-01,-211.79,1.9,1.84,1.625
2012-07-31,-211.785,1.895,1.83,1.615
2012-07-30,-211.78,1.885,1.82,1.615
2012-07-29,-211.77,1.865,1.805,1.61
2012-07-28,-211.75,1.855,1.795,1.605
2012-07-27,-211.74,1.85,1.785,1.6
2012-07-26,-211.735,1.84,1.78,1.595
2012-07-25,-211.725,1.83,1.775,1.59
2012-07-24,-211.715,1.82,1.77,1.585
2012-07-23,-211.705,1.805,1.765,1.575
2012-07-22,-211.69,1.795,1.755,1.565
2012-07-21,-211.68,1.785,1.745,1.56
2012-07-20,-211.67,1.78,1.735,1.555
2012-07-19,-211.665,1.775,1.725,1.555
2012-07-18,-211.66,1.77,1.72,1.55
2012-07-17,-211.655,1.765,1.715,1.545
2012-07-16,-211.65,1.755,1.705,1.545
2012-07-15,-211.64,1.745,1.695,1.53
2012-07-14,-211.63,1.735,1.685,1.53
2012-07-13,-211.62,1.725,1.675,1.525
2012-07-12,-211.61,1.72,1.665,1.52
2012-07-11,-211.605,1.715,1.655,1.515
2012-07-10,-211.6,1.705,1.645,1.515
2012-07-09,-211.59,1.695,1.635,1.505
2012-07-08,-211.58,1.685,1.625,1.5
2012-07-07,-211.57,1.675,1.615,1.495
2012-07-06,-211.56,1.665,1.61,1.495
2012-07-05,-211.55,1.655,1.605,1.49
2012-07-04,-211.54,1.645,1.6,1.49
2012-07-03,-211.53,1.635,1.595,1.485
2012-07-02,-211.52,1.625,1.59,1.48
2012-07-01,-211.51,1.615,1.585,1.475
2012-06-30,-211.5,1.61,1.575,1.47
2012-06-29,-211.495,1.605,1.565,1.47
2012-06-28,-211.49,1.6,1.56,1.465
2012-06-27,-211.485,1.595,1.555,1.46
2012-06-26,-211.48,1.59,1.555,1.455
2012-06-25,-211.475,1.585,1.55,1.45
2012-06-24,-211.47,1.575,1.545,1.45
2012-06-23,-211.46,1.565,1.545,1.445
2012-06-22,-211.45,1.56,1.53,1.445
2012-06-21,-211.445,1.555,1.53,1.44
2012-06-20,-211.44,1.555,1.525,1.435
2012-06-19,-211.44,1.55,1.52,1.435
2012-06-18,-211.435,1.545,1.515,1.43
2012-06-17,-211.43,1.545,1.515,1.43
2012-06-14,-211.415,1.525,1.495,1.43
2012-06-13,-211.41,1.52,1.495,1.43
2012-06-12,-211.405,1.515,1.49,1.43
2012-06-11,-211.4,1.515,1.49,1.43
2012-06-10,-211.4,1.505,1.485,1.43
2012-06-09,-211.39,1.5,1.48,1.43
2012-06-08,-211.385,1.495,1.475,1.43
2012-06-07,-211.38,1.495,1.475,1.43
2012-06-06,-211.38,1.49,1.47,1.43
2012-06-05,-211.375,1.49,1.47,1.43
2012-06-04,-211.375,1.485,1.465,1.43
2012-06-03,-211.37,1.48,1.46,1.435
2012-06-02,-211.365,1.475,1.455,1.44
2012-06-01,-211.36,1.475,1.45,1.445
2012-05-31,-211.36,1.47,1.45,1.45
2012-05-30,-211.355,1.47,1.445,1.45
2012-05-29,-211.355,1.465,1.445,1.455
2012-05-28,-211.35,1.46,1.44,1.46
2012-05-27,-211.345,1.455,1.435,1.46
2012-05-26,-211.34,1.45,1.435,1.465
2012-05-25,-211.335,1.45,1.43,1.465
2012-05-24,-211.335,1.445,1.43,1.465
2012-05-23,-211.33,1.445,1.43,1.47
2012-05-22,-211.33,1.44,1.43,1.47
2012-05-21,-211.325,1.435,1.43,1.475
2012-05-20,-211.32,1.435,1.43,1.475
2012-05-19,-211.32,1.43,1.43,1.48
2012-05-18,-211.315,1.43,1.43,1.485
2012-05-17,-211.315,1.43,1.43,1.485
2012-05-16,-211.315,1.43,1.43,1.49
2012-05-15,-211.315,1.43,1.43,1.495
2012-05-14,-211.315,1.43,1.43,1.505
2012-05-13,-211.315,1.43,1.43,1.515
2012-05-12,-211.315,1.43,1.43,1.525
2012-05-11,-211.315,1.43,1.43,1.535
2012-05-10,-211.315,1.43,1.435,1.545
2012-05-09,-211.315,1.43,1.44,1.555
2012-05-08,-211.315,1.43,1.445,1.565
2012-05-07,-211.315,1.43,1.45,1.58
2012-05-06,-211.315,1.43,1.455,1.595
2012-05-05,-211.315,1.43,1.46,1.605
2012-05-04,-211.315,1.435,1.46,1.625
2012-05-03,-211.32,1.44,1.465,1.635
2012-05-02,-211.325,1.445,1.465,1.645
2012-05-01,-211.33,1.45,1.465,1.655
2012-04-30,-211.335,1.455,1.47,1.68
2012-04-29,-211.34,1.46,1.47,1.685
2012-04-28,-211.345,1.46,1.475,1.705
2012-04-27,-211.345,1.465,1.475,1.725
2012-04-26,-211.35,1.465,1.48,1.74
2012-04-25,-211.35,1.465,1.485,1.755
2012-04-24,-211.35,1.47,1.485,1.77
2012-04-23,-211.355,1.47,1.49,1.79
2012-04-22,-211.355,1.475,1.495,1.805
2012-04-21,-211.36,1.475,1.505,1.82
2012-04-20,-211.36,1.48,1.515,1.835
2012-04-19,-211.365,1.485,1.525,1.855
2012-04-18,-211.37,1.485,1.535,1.875
2012-04-17,-211.37,1.49,1.545,1.905
2012-04-16,-211.375,1.495,1.555,1.955
2012-04-15,-211.38,1.505,1.565,1.995
2012-04-14,-211.39,1.515,1.58,2.02
2012-04-13,-211.4,1.525,1.595,2.04
2012-04-12,-211.41,1.535,1.605,2.06
2012-04-11,-211.42,1.545,1.625,2.075
2012-04-10,-211.43,1.555,1.635,2.085
2012-04-09,-211.44,1.565,1.645,2.105
2012-04-08,-211.45,1.58,1.655,2.135
2012-04-07,-211.465,1.595,1.67,2.165
2012-04-06,-211.48,1.605,1.68,2.195
2012-04-05,-211.49,1.625,1.685,2.235
2012-04-04,-211.51,1.635,1.705,2.285
2012-04-03,-211.52,1.645,1.725,2.315
